raw_code,code,market,name,price,pct_change,turnover_rate,volume_ratio,pe_ttm,pb,momentum_5d,momentum_10d,momentum_20d,momentum_60d,momentum_ytd,amount_cny,market_cap_cny,float_cap_cny,score,factor_momentum,factor_value,factor_liquidity,factor_activity,factor_daily_strength,factor_size,reasons
sh600839,600839,sh,四川长虹,7.03,1.59,0.88,1.84,15.21,1.95,2.48,2.48,4.46,-1.4,-22.23,285150000.0,32452000000.0,32443000000.0,63.6,47.4,75.4,56.6,67.8,87.0,69.7,估值相对占优
sh600938,600938,sh,中国海油,32.77,-2.21,1.06,2.06,12.49,1.91,-1.74,-0.24,4.1,-5.56,10.33,1035110000.0,1557557000000.0,97982000000.0,63.5,37.3,80.3,89.2,64.3,32.7,100.0,估值相对占优、成交活跃、市值稳定性较高
sh600958,600958,sh,东方证券,9.13,1.9,0.61,3.71,11.6,0.91,2.82,-0.33,-1.08,0.88,-14.67,409960000.0,77574000000.0,68196000000.0,63.5,40.2,93.4,69.9,28.4,91.4,89.2,估值相对占优、市值稳定性较高
sh600176,600176,sh,中国巨石,39.71,-0.2,1.97,0.95,35.08,4.79,-2.1,-8.31,3.44,2.08,134.83,3085360000.0,158965000000.0,157712000000.0,63.4,51.4,33.9,98.6,71.7,61.4,95.2,成交活跃、量比与换手适中、市值稳定性较高
sz300773,300773,sz,拉卡拉,16.2,1.25,5.42,2.4,10.94,3.8,13.29,2.21,7.36,-3.78,-19.23,895390000.0,17615000000.0,16663000000.0,63.4,46.9,66.8,86.4,68.6,82.1,45.3,成交活跃
sz301127,301127,sz,武汉天源,18.7,-2.04,2.68,1.26,58.87,3.75,0.75,26.69,42.53,40.16,23.42,327710000.0,12605000000.0,12238000000.0,63.4,98.1,26.9,62.0,84.2,35.1,31.4,中期趋势靠前、量比与换手适中
sh600739,600739,sh,辽宁成大,11.12,3.15,1.03,1.94,18.01,0.58,6.11,3.54,4.61,5.3,0.82,173170000.0,16928000000.0,16928000000.0,63.4,59.9,86.5,31.0,66.8,90.7,43.7,估值相对占优
sz002192,002192,sz,融捷股份,73.55,1.94,6.71,1.59,15.98,4.2,9.55,4.76,12.22,-8.2,42.73,1263890000.0,19098000000.0,19058000000.0,63.3,42.4,56.7,91.6,76.7,92.0,48.2,成交活跃、量比与换手适中
sh600378,600378,sh,昊华科技,43.82,1.11,1.83,1.07,36.06,3.13,-4.01,-8.52,1.53,1.86,38.81,856470000.0,56528000000.0,47000000000.0,63.3,47.9,42.5,86.0,73.3,80.1,84.9,成交活跃、量比与换手适中、市值稳定性较高
sz300483,300483,sz,首华燃气,24.37,1.46,1.93,1.08,26.99,2.41,7.31,5.5,13.3,22.34,71.86,176270000.0,9385000000.0,9371000000.0,63.3,85.7,56.0,32.1,74.3,85.1,18.8,中期趋势靠前、量比与换手适中
sz000630,000630,sz,铜陵有色,6.75,4.98,2.67,2.89,34.42,2.46,5.97,1.81,9.76,-3.98,13.26,1981660000.0,90514000000.0,75215000000.0,63.2,49.5,48.4,96.2,58.3,64.6,90.1,成交活跃、市值稳定性较高
sz000977,000977,sz,浪潮信息,74.42,0.42,1.25,0.75,42.77,4.91,2.13,-0.8,-0.69,14.49,11.81,1358110000.0,109283999999.99998,109161999999.99998,63.1,60.0,28.7,92.8,61.5,70.3,92.3,成交活跃、市值稳定性较高
sh601377,601377,sh,兴业证券,5.93,1.72,0.72,3.73,13.96,0.91,2.77,1.02,-1.0,3.85,-18.99,367640000.0,51211000000.0,51211000000.0,63.1,45.8,89.5,66.3,29.2,88.9,82.6,估值相对占优、市值稳定性较高
sz300014,300014,sz,亿纬锂能,56.13,2.86,1.11,1.61,20.92,2.43,1.32,-0.71,5.47,-14.28,-14.34,1306450000.0,121986999999.99998,118602000000.0,62.9,21.7,62.7,92.1,74.8,94.9,92.8,成交活跃、量比与换手适中、市值稳定性较高
sh603758,603758,sh,秦安股份,12.48,2.97,7.21,2.69,46.06,2.1,7.96,-10.54,36.69,14.08,-28.23,383220000.0,5405000000.0,5405000000.0,62.9,90.3,45.3,67.2,48.0,93.3,1.8,中期趋势靠前
sh601198,601198,sh,东兴证券,13.89,1.83,0.52,2.39,19.46,1.47,2.58,0.29,1.17,5.07,0.73,233090000.0,44899000000.0,44899000000.0,62.9,52.8,76.3,46.1,52.6,90.4,79.4,估值相对占优、市值稳定性较高
sz002440,002440,sz,闰土股份,12.32,1.9,1.67,1.2,17.2,1.4,-2.07,-7.23,-9.68,35.49,69.39,192770000.0,13847999999.999998,11659000000.0,62.9,59.2,79.8,36.0,74.9,91.4,34.1,估值相对占优、量比与换手适中
sh600352,600352,sh,浙江龙盛,12.43,-1.82,1.15,2.31,21.23,1.26,-2.89,-9.27,-8.27,14.77,21.74,461800000.0,40439000000.0,40439000000.0,62.7,53.8,75.9,72.8,59.4,38.3,76.9,估值相对占优、成交活跃、市值稳定性较高
sh603127,603127,sh,昭衍新药,46.71,-3.27,3.05,1.03,70.7,4.13,-6.2,-8.68,6.3,42.19,33.88,911800000.0,35002000000.0,29320999999.999996,62.6,80.5,20.8,86.9,82.0,17.6,72.4,中期趋势靠前、成交活跃、量比与换手适中
sh601997,601997,sh,贵阳银行,5.58,2.01,1.86,2.72,3.97,0.31,-1.93,-0.71,-1.41,-2.79,0.18,376700000.0,20402000000.0,20402000000.0,62.6,32.8,100.0,67.0,55.7,93.0,50.4,估值相对占优
sz002517,002517,sz,恺英网络,16.64,0.6,1.1,1.07,16.41,3.51,-0.72,-6.62,-0.3,7.21,-23.57,344500000.0,35550000000.0,31433999999.999996,62.6,53.5,61.1,64.5,67.5,72.9,72.6,市值稳定性较高
sz000938,000938,sz,紫光股份,35.15,0.14,1.88,0.85,47.31,6.55,-0.51,-5.0,-5.84,24.89,43.26,1882900000.0,100532000000.0,100532000000.0,62.5,58.8,22.2,95.7,68.7,66.3,91.2,成交活跃、市值稳定性较高
sh688131,688131,sh,皓元医药,97.11,-0.93,1.86,1.45,84.43,6.66,0.11,3.2,24.5,26.28,35.01,390420000.0,20707000000.0,20707000000.0,62.5,93.3,8.4,67.7,82.1,51.0,52.2,中期趋势靠前、量比与换手适中
sz300142,300142,sz,沃森生物,15.17,5.2,14.36,2.48,84.9,3.37,20.4,15.27,24.45,24.91,41.05,3501060000.0,24262000000.0,23936000000.0,62.4,92.7,21.0,99.1,23.0,61.4,59.3,中期趋势靠前、成交活跃
sh600829,600829,sh,人民同泰,10.13,-0.1,4.75,1.87,41.29,1.9,-5.42,-5.24,11.93,15.77,-6.29,281890000.0,5874000000.0,5874000000.0,62.4,81.3,50.7,56.1,85.8,62.9,3.1,中期趋势靠前、量比与换手适中
sh603162,603162,sh,海通发展,12.11,1.25,3.25,1.07,18.47,3.42,1.85,6.51,9.69,6.98,50.1,165590000.0,16650000000.0,5115000000.0,62.3,70.0,59.4,28.5,84.4,82.1,42.8,中期趋势靠前、量比与换手适中
sz002532,002532,sz,天山铝业,12.89,2.55,1.17,1.73,8.63,1.86,1.02,-7.76,1.15,-14.6,-17.04,620180000.0,59664000000.0,52937000000.0,62.2,13.3,85.2,78.9,72.6,99.3,85.7,估值相对占优、成交活跃、量比与换手适中
sh688278,688278,sh,特宝生物,60.42,1.09,1.18,1.51,22.84,7.95,-6.18,1.79,4.73,9.56,-27.26,295400000.0,24663000000.0,24663000000.0,62.2,66.7,38.8,58.1,77.6,79.9,60.4,量比与换手适中
sh600490,600490,sh,鹏欣资源,7.64,4.09,2.76,2.05,54.77,2.66,8.22,4.51,17.36,2.43,-0.77,415290000.0,16906000000.0,15224000000.0,62.0,68.4,35.8,70.4,77.9,77.3,43.5,成交活跃、量比与换手适中
sz300725,300725,sz,药石科技,47.02,-4.28,7.58,1.32,52.18,2.42,-4.84,-4.86,23.7,38.58,23.15,741050000.0,10994000000.0,9532000000.0,61.8,94.9,38.7,83.5,67.8,3.1,25.3,中期趋势靠前、成交活跃
sz000581,000581,sz,威孚高科,18.55,6.06,3.63,16.02,14.91,0.9,7.66,6.43,5.34,0.0,-6.88,542020000.0,17934000000.0,14727000000.000002,61.8,50.9,88.7,76.5,52.1,49.1,46.2,估值相对占优、成交活跃
sz002497,002497,sz,雅化集团,19.32,3.65,3.17,2.13,13.0,1.83,3.21,0.63,8.48,-14.18,-21.75,642090000.0,22268000000.0,20471000000.0,61.7,26.3,80.3,80.1,79.3,83.6,54.7,估值相对占优、成交活跃、量比与换手适中
sz301607,301607,sz,富特科技,42.24,0.81,3.76,1.47,36.32,5.48,-1.95,2.8,22.12,7.31,48.01,241370000.0,9890000000.0,6412000000.0,61.7,80.3,30.5,48.2,97.4,75.9,21.1,中期趋势靠前、量比与换手适中
sh601678,601678,sh,滨化股份,6.31,1.28,2.77,1.66,55.13,1.31,-2.47,-11.75,-3.96,13.49,50.24,353910000.0,15201000000.0,12893000000.0,61.6,55.2,50.6,65.4,86.7,82.6,38.4,量比与换手适中
sz300039,300039,sz,上海凯宝,5.72,2.14,5.39,2.35,23.14,1.4,1.6,-1.04,2.33,8.33,-3.54,287560000.0,5983000000.0,5243000000.0,61.5,60.5,71.9,57.0,70.0,94.9,4.1,估值相对占优、量比与换手适中
sh601696,601696,sh,中银证券,11.95,2.93,1.24,3.67,29.47,1.72,4.73,-1.35,2.29,6.29,-20.19,407570000.0,33197000000.000004,33197000000.000004,61.4,58.0,60.7,69.5,33.3,93.9,70.4,市值稳定性较高
sz003010,003010,sz,若羽臣,30.2,0.67,4.6,2.01,39.25,13.43,13.92,3.18,16.92,18.5,-12.91,316160000.0,9394000000.0,6829000000.000001,61.4,87.1,21.3,60.9,83.8,73.9,19.0,中期趋势靠前、量比与换手适中
sh689009,689009,sh,九号公司-WD,43.14,-0.83,0.93,1.34,20.82,4.9,-2.62,-3.88,5.67,17.81,-20.65,225640000.0,31745000000.0,24255000000.0,61.4,73.9,47.6,44.4,72.3,52.4,69.4,中期趋势靠前、量比与换手适中
sh600888,600888,sh,新疆众和,10.5,1.06,2.06,1.34,20.56,1.26,7.25,3.65,15.01,-10.26,30.27,333960000.0,16307000000.0,16307000000.0,61.3,40.0,77.4,62.9,81.2,79.4,42.3,估值相对占优、量比与换手适中
sh603067,603067,sh,振华股份,34.62,2.7,1.62,1.39,39.44,7.01,1.29,3.13,10.04,0.58,20.84,418920000.0,26156000000.0,26156000000.0,61.2,58.6,25.5,71.1,78.8,97.1,62.5,成交活跃、量比与换手适中
sh600916,600916,sh,中国黄金,8.07,1.13,2.58,1.42,44.51,1.92,5.63,2.28,6.61,2.91,0.85,346570000.0,13558000000.000002,13558000000.000002,61.1,57.7,48.4,64.9,87.0,80.4,33.2,量比与换手适中
sh688138,688138,sh,清溢光电,34.62,2.52,2.38,2.54,51.11,3.8,-1.87,1.05,20.12,11.57,23.33,260470000.0,10898000000.0,10898000000.0,61.1,84.2,29.5,52.7,63.9,99.7,24.7,中期趋势靠前
sh600989,600989,sh,宝丰能源,23.12,-0.52,0.54,1.32,11.04,3.07,-2.28,-1.32,-0.6,-5.82,20.35,907540000.0,169547000000.0,169547000000.0,61.0,27.0,71.3,86.7,68.8,56.9,96.2,估值相对占优、成交活跃、市值稳定性较高
sz300016,300016,sz,北陆药业,9.49,-2.27,7.41,1.51,38.73,2.21,14.34,10.09,21.36,17.16,19.52,405850000.0,5520000000.0,5335000000.0,61.0,88.6,48.2,69.4,73.0,31.9,2.3,中期趋势靠前、量比与换手适中
sz300244,300244,sz,迪安诊断,18.98,-2.47,3.37,1.1,44.57,1.83,-2.27,-8.57,13.04,9.53,22.39,326230000.0,11862000000.0,9518000000.0,61.0,77.5,49.4,61.8,86.1,29.0,28.1,中期趋势靠前、量比与换手适中
sh601001,601001,sh,晋控煤业,18.16,2.6,0.79,1.37,18.33,1.63,5.58,4.01,10.93,-9.67,44.09,238360000.0,30394000000.0,30394000000.0,61.0,37.4,76.0,47.5,71.9,98.6,67.9,估值相对占优、量比与换手适中
sz002926,002926,sz,华西证券,8.53,3.02,0.83,5.01,11.6,0.88,3.9,1.55,2.52,6.88,-6.38,183990000.0,22391000000.0,22391000000.0,60.9,59.2,93.8,33.7,30.1,92.6,55.0,估值相对占优
sh601020,601020,sh,华钰矿业,22.62,3.76,2.84,1.61,21.68,4.38,8.49,-0.79,20.9,-9.56,-15.54,523300000.0,18548000000.0,18548000000.0,60.8,45.4,48.3,75.6,88.4,82.0,47.1,成交活跃、量比与换手适中
sh600415,600415,sh,小商品城,12.18,0.08,0.7,1.37,14.87,3.02,1.42,3.13,-3.72,0.16,-21.17,467640000.0,66790000000.0,66790000000.0,60.8,35.3,66.5,73.3,71.1,65.4,86.9,成交活跃、量比与换手适中、市值稳定性较高
sz002409,002409,sz,雅克科技,135.05,-1.56,3.78,1.34,61.9,8.03,-5.54,-12.98,-11.26,23.19,83.02,1617280000.0,64274000000.0,43016000000.0,60.7,56.3,13.0,94.8,94.7,42.0,86.4,成交活跃、量比与换手适中、市值稳定性较高
sz002266,002266,sz,浙富控股,4.98,3.75,0.81,1.68,17.93,2.11,2.26,-0.99,8.26,-0.62,21.43,191470000.0,25992000000.0,24116000000.0,60.7,54.1,70.5,35.5,70.9,82.1,62.0,估值相对占优、量比与换手适中
sz301039,301039,sz,中集车辆,8.54,2.89,0.85,1.64,19.17,1.14,6.35,6.88,3.89,10.62,-2.95,104930000.0,16005000000.000002,12357000000.0,60.7,66.5,80.1,2.7,72.1,94.4,41.2,估值相对占优、量比与换手适中
sz000989,000989,sz,九芝堂,9.03,2.03,3.28,1.81,23.49,2.1,-2.27,-3.73,0.22,10.66,7.08,219940000.0,7729000000.000001,6630000000.0,60.6,59.5,63.1,43.0,87.4,93.3,12.0,量比与换手适中
sh600061,600061,sh,国投资本,6.48,2.69,0.54,4.04,12.31,0.77,4.52,0.93,0.15,2.76,-13.55,219800000.0,41434000000.0,41434000000.0,60.6,46.1,93.4,42.8,27.8,97.3,78.0,估值相对占优、市值稳定性较高
sh600160,600160,sh,巨化股份,38.24,0.84,0.62,1.5,23.56,4.68,-1.44,-7.18,-2.22,1.03,1.0,631880000.0,103238000000.00002,103238000000.00002,60.5,39.1,45.0,79.6,73.4,76.3,91.6,成交活跃、量比与换手适中、市值稳定性较高
sz001280,001280,sz,中国铀业,70.04,1.7,2.83,1.31,84.25,8.78,3.23,7.84,15.58,-1.24,15.46,344590000.0,144855000000.0,12168000000.0,60.5,61.1,6.1,64.7,86.5,88.6,94.3,量比与换手适中、市值稳定性较高
sh600459,600459,sh,贵研铂业,21.45,1.8,1.88,1.08,26.54,1.96,-0.79,-1.2,18.38,-7.55,16.82,303700000.0,17659000000.0,16296000000.0,60.5,49.0,61.3,59.1,73.9,90.0,45.5,量比与换手适中
sz300566,300566,sz,激智科技,27.78,-2.66,4.77,1.35,35.95,2.9,-0.75,-3.04,19.79,13.47,53.04,302590000.0,7281000000.0,6297000000.0,60.5,85.4,44.0,59.0,90.6,26.3,10.2,中期趋势靠前、量比与换手适中
sz300191,300191,sz,潜能恒信,34.85,0.66,5.87,1.93,59.04,9.07,8.63,6.44,25.04,10.46,89.09,438850000.0,11152000000.0,7709000000.0,60.4,85.2,13.2,72.2,75.6,73.7,26.3,中期趋势靠前、成交活跃、量比与换手适中
sz002673,002673,sz,西部证券,6.83,3.96,0.93,5.52,17.47,1.01,5.89,1.79,2.09,3.8,-12.44,279570000.0,30527000000.0,30527000000.0,60.3,52.4,84.2,55.9,30.9,79.1,68.3,估值相对占优
sz300866,300866,sz,安克创新,124.79,2.2,0.66,2.02,29.11,7.11,8.6,0.4,4.03,6.09,10.74,255280000.0,73383000000.0,38596000000.0,60.3,61.1,32.7,51.6,62.1,95.7,88.2,市值稳定性较高
sh603605,603605,sh,珀莱雅,63.83,4.3,2.76,4.14,13.54,3.8,14.72,8.41,4.42,0.22,-5.14,694760000.0,25275000000.0,25275000000.0,60.2,50.0,63.2,81.7,45.3,74.3,61.1,成交活跃
sh600704,600704,sh,物产中大,4.98,1.84,0.58,2.39,7.22,0.62,2.89,1.43,0.2,2.68,-6.92,148540000.0,25752000000.0,25752000000.0,60.2,46.1,98.4,23.3,53.1,90.6,61.8,估值相对占优
sz300628,300628,sz,亿联网络,40.91,-0.02,0.9,0.88,17.97,5.63,2.74,5.01,6.9,3.57,19.1,267280000.0,51829999999.99999,29695000000.0,60.1,60.1,49.8,54.3,61.7,64.0,83.0,市值稳定性较高
sz002850,002850,sz,科达利,180.37,1.8,0.66,0.91,26.65,3.42,-0.82,-5.32,3.52,3.74,16.1,251210000.0,51646000000.0,37817000000.0,60.1,54.6,48.8,50.9,60.5,90.0,82.8,市值稳定性较高
sz300012,300012,sz,华测检测,15.15,0.33,1.1,0.93,22.91,3.18,1.07,7.83,8.29,5.14,13.48,238280000.0,25495000000.0,21694000000.0,60.1,64.7,54.4,47.3,64.4,69.0,61.5,趋势因子相对较强
sz000902,000902,sz,新洋丰,13.93,2.28,0.66,1.2,10.78,1.41,4.89,5.77,1.98,7.82,-9.07,104250000.0,17478000000.0,15919000000.0,60.0,59.1,88.5,2.3,67.0,96.9,45.0,估值相对占优
sz000685,000685,sz,中山公用,11.42,2.61,1.03,2.97,7.77,0.9,5.06,2.06,3.25,4.24,1.38,145620000.0,16761000000.000002,14236000000.000002,59.9,55.1,97.1,21.5,43.6,98.4,43.0,估值相对占优
sh600312,600312,sh,平高电气,20.39,1.65,0.86,1.44,21.75,2.33,4.08,2.62,3.19,-0.47,18.5,236540000.0,27668000000.0,27668000000.0,59.8,46.2,62.5,47.0,74.0,87.9,65.2,量比与换手适中
sh600109,600109,sh,国金证券,8.8,3.04,0.71,4.49,13.66,0.91,3.9,0.46,1.62,1.62,-4.56,229350000.0,32607000000.0,32607000000.0,59.8,47.7,90.3,45.5,29.2,92.3,69.9,估值相对占优
sz001248,001248,sz,华润新能源,12.11,-0.08,1.44,0.93,34.23,1.36,-1.22,-7.27,-13.13,19.78,19.78,184450000.0,161325000000.0,12866000000.0,59.8,54.7,61.6,34.2,67.1,63.1,95.5,市值稳定性较高
sh601128,601128,sh,常熟银行,6.37,0.63,0.67,1.37,5.35,0.73,2.91,4.26,0.63,-0.75,1.26,156340000.0,23239000000.0,23239000000.0,59.7,41.3,98.5,25.8,70.9,73.3,57.7,估值相对占优、量比与换手适中
sz000893,000893,sz,亚钾国际,48.8,5.22,1.4,1.78,24.77,3.27,1.2,3.39,-4.93,4.49,1.96,543860000.0,45094000000.0,39616000000.0,59.6,42.3,51.6,76.7,73.3,61.1,79.6,成交活跃、量比与换手适中、市值稳定性较高
sh688123,688123,sh,聚辰股份,129.91,-0.09,2.3,0.95,30.19,6.61,-8.13,-7.47,12.77,2.13,4.03,469030000.0,20643000000.0,20643000000.0,59.6,64.6,32.8,73.5,74.3,63.0,52.0,成交活跃、量比与换手适中
sz300347,300347,sz,泰格医药,51.02,-2.39,1.42,0.74,56.94,2.11,-1.47,-4.99,0.47,30.59,-9.83,417200000.0,43930000000.0,28902000000.0,59.5,68.5,39.8,71.0,62.6,30.1,79.2,成交活跃、市值稳定性较高
sh601677,601677,sh,明泰铝业,16.86,2.87,1.61,1.91,8.64,1.03,-0.3,-1.23,2.43,-13.38,15.68,337150000.0,20962000000.0,20962000000.0,59.5,18.5,94.9,63.3,72.0,94.7,52.4,估值相对占优、量比与换手适中
sh600251,600251,sh,冠农股份,10.47,0.77,1.73,1.74,13.89,1.92,4.8,5.86,12.58,4.6,14.18,139790000.0,8134999999.999999,8134999999.999999,59.5,68.6,77.7,19.0,76.8,75.3,14.7,估值相对占优、量比与换手适中
sz300613,300613,sz,富瀚微,66.19,-1.0,2.77,1.64,71.57,5.32,-6.96,-14.93,12.66,13.38,43.95,401190000.0,15415000000.0,14541000000.0,59.4,80.4,15.2,68.6,87.2,50.0,38.7,中期趋势靠前、量比与换手适中
sz000987,000987,sz,越秀资本,7.74,2.52,0.51,3.05,9.33,1.19,5.02,0.26,-0.26,0.12,-3.38,195590000.0,38833000000.0,38803000000.0,59.4,40.5,92.6,37.1,37.7,99.7,75.1,估值相对占优、市值稳定性较高
sz002738,002738,sz,中矿资源,52.61,4.49,2.76,2.01,25.93,2.9,2.2,-1.26,8.03,-12.32,-32.59,1013640000.0,38373000000.0,37407000000.0,59.2,29.5,53.0,88.7,78.8,71.6,74.6,成交活跃、量比与换手适中、市值稳定性较高
sh603950,603950,sh,长源东谷,67.1,3.34,2.22,2.32,55.18,7.12,16.05,16.25,27.13,0.25,132.82,466190000.0,21749000000.0,21732000000.0,59.2,68.8,16.7,72.9,67.6,88.0,53.2,成交活跃
sh600864,600864,sh,哈投股份,5.8,6.42,4.06,7.78,32.46,0.92,9.43,5.45,6.81,5.09,-11.84,484920000.0,12067000000.0,12067000000.0,59.0,62.7,68.0,74.2,54.5,44.0,28.9,成交活跃
sz002653,002653,sz,海思科,65.84,2.36,0.73,1.83,97.86,13.0,-2.05,-4.79,3.0,30.92,28.96,260540000.0,75116000000.0,35342000000.0,58.9,73.7,1.0,53.0,66.9,98.0,88.7,中期趋势靠前、市值稳定性较高
sh688336,688336,sh,三生国健,43.3,-0.37,0.57,1.01,12.6,4.56,-7.83,-7.46,4.84,4.38,6.2,226110000.0,38807000000.0,38807000000.0,58.9,58.4,60.2,44.6,62.0,59.0,74.9,市值稳定性较高
sh600395,600395,sh,盘江股份,5.61,2.37,1.44,1.75,30.26,1.14,7.27,10.22,16.63,-3.61,21.96,169840000.0,12043000000.0,12043000000.0,58.8,57.1,66.8,29.7,74.3,98.1,28.7,量比与换手适中
sh600460,600460,sh,士兰微,33.21,-3.23,5.81,1.45,85.06,4.47,-3.71,1.1,11.07,0.79,17.23,3212690000.0,55264000000.0,55264000000.0,58.7,60.3,14.2,98.7,84.7,18.1,84.1,成交活跃、量比与换手适中、市值稳定性较高
sh600584,600584,sh,长电科技,74.02,-0.04,2.29,0.92,68.31,4.58,-4.79,-5.32,3.26,-1.63,101.8,3019270000.0,132452000000.0,132452000000.0,58.7,44.5,19.1,98.2,73.5,63.7,93.7,成交活跃、量比与换手适中、市值稳定性较高
sz002537,002537,sz,海联金汇,6.32,0.8,4.29,2.88,24.14,1.66,14.91,6.76,10.49,0.16,-30.24,313790000.0,7420000000.0,7398000000.0,58.7,58.4,67.5,60.4,66.7,75.7,10.8,估值因子相对较强
sh600546,600546,sh,山煤国际,13.55,1.8,0.62,1.17,20.05,1.68,3.67,4.63,8.49,-3.66,39.19,163230000.0,26862000000.0,26862000000.0,58.7,48.8,73.2,28.1,66.0,90.0,63.4,估值相对占优
sh600368,600368,sh,五洲交通,4.19,1.21,2.05,3.15,12.17,0.92,6.35,4.23,8.83,8.8,10.82,138480000.0,6744000000.0,6744000000.0,58.7,71.5,92.3,18.6,47.6,81.6,7.4,中期趋势靠前、估值相对占优
sh601918,601918,sh,新集能源,10.37,-0.96,0.81,1.14,11.04,1.5,3.29,4.85,6.8,-4.42,61.02,216720000.0,26864000000.0,26864000000.0,58.6,44.5,87.3,42.5,66.8,50.6,63.6,估值相对占优
sh600179,600179,sh,安通控股,4.56,3.64,0.96,2.61,15.69,1.54,5.31,5.8,5.07,3.87,-17.39,166490000.0,19296000000.0,17612000000.0,58.6,57.7,80.0,28.9,51.1,83.7,49.1,估值相对占优
sz000019,000019,sz,深粮控股,6.79,2.11,4.82,1.33,43.7,1.58,0.3,10.05,12.42,5.43,-0.59,135740000.0,7826000000.000001,2826000000.0,58.6,70.2,53.7,17.6,89.7,94.4,12.7,中期趋势靠前、量比与换手适中
sh688578,688578,sh,艾力斯,112.4,-1.4,0.65,0.87,18.88,5.98,-3.5,-4.19,-4.99,29.37,8.55,332200000.0,50580000000.0,50580000000.0,58.5,60.4,47.2,62.7,59.5,44.3,82.1,市值稳定性较高
sz301580,301580,sz,爱迪特,52.35,2.85,3.45,1.75,37.42,3.57,3.79,-1.63,1.89,32.51,67.56,175550000.0,7809999999.999999,5278000000.0,58.5,72.0,39.0,31.9,90.1,95.0,12.5,中期趋势靠前、量比与换手适中
sz300623,300623,sz,捷捷微电,30.07,1.59,1.98,1.05,47.43,4.03,7.78,11.45,23.49,-7.31,11.29,451770000.0,25021000000.0,23083000000.0,58.3,51.7,30.2,72.6,74.0,87.0,60.9,成交活跃、量比与换手适中
sh688428,688428,sh,诺诚健华,28.52,-0.63,2.52,1.39,54.91,6.57,-6.74,-9.03,3.97,25.92,38.99,200210000.0,50455000000.0,7781000000.0,58.3,74.6,18.1,38.0,85.9,55.3,81.7,中期趋势靠前、量比与换手适中、市值稳定性较高
sz002262,002262,sz,恩华药业,22.17,1.56,0.75,1.38,20.52,2.68,-2.76,0.32,0.77,9.43,-6.57,146330000.0,22520000000.0,19593000000.0,58.3,59.2,61.7,21.7,71.8,86.6,55.4,量比与换手适中
sz000060,000060,sz,中金岭南,6.79,3.51,2.46,2.69,29.21,1.53,5.6,0.59,7.95,-12.78,17.17,733210000.0,30156000000.0,30155000000.0,58.2,28.5,63.7,83.2,61.1,85.6,67.4,成交活跃
sh603269,603269,sh,海鸥股份,18.48,0.27,2.63,1.39,67.0,8.17,3.47,5.24,59.04,22.94,100.26,209020000.0,7981999999.999999,7981999999.999999,58.2,95.5,11.7,39.8,86.8,68.1,13.8,中期趋势靠前、量比与换手适中
sz301282,301282,sz,金禄电子,33.81,-0.56,5.07,0.92,76.13,4.07,-10.22,27.83,50.4,13.46,63.21,298770000.0,7131999999.999999,5970000000.0,58.1,90.3,19.3,58.6,78.5,56.3,9.3,中期趋势靠前、量比与换手适中
sh603217,603217,sh,元利科技,28.36,-0.11,2.18,2.28,28.48,1.74,9.58,11.48,47.94,12.41,12.01,127690000.0,5901000000.0,5901000000.0,58.1,89.4,61.9,14.0,68.2,62.7,3.6,中期趋势靠前
sh601888,601888,sh,中国中免,53.16,1.05,0.57,1.56,26.99,1.92,0.53,-4.37,-7.35,-5.89,-43.51,592230000.0,110456000000.0,103794000000.0,58.0,20.2,61.5,78.3,71.7,79.3,92.5,成交活跃、量比与换手适中、市值稳定性较高
sh688503,688503,sh,聚和材料,84.48,-1.85,2.55,0.76,33.0,3.93,-10.4,12.64,32.0,-3.22,39.44,526000000.0,20447000000.0,20447000000.0,58.0,63.4,39.6,76.2,72.0,37.9,50.9,成交活跃、量比与换手适中
sh600390,600390,sh,五矿资本,5.13,2.81,1.08,4.03,43.71,0.54,8.23,4.91,3.22,6.74,-7.33,246380000.0,23075000000.0,23075000000.0,58.0,59.7,62.9,49.8,32.1,95.6,56.8,估值因子相对较强
sz002594,002594,sz,比亚迪,91.91,0.6,0.52,1.82,30.42,3.66,3.67,1.66,-2.73,-4.66,-5.6,1677630000.0,837962000000.0001,320455000000.0,57.9,26.6,43.2,95.0,65.5,72.9,99.5,成交活跃、市值稳定性较高
sh601388,601388,sh,怡球资源,3.64,6.43,5.28,7.9,21.9,1.7,11.31,8.33,17.8,2.54,21.94,419350000.0,8012000000.0,8012000000.0,57.8,68.9,69.5,71.3,44.9,43.9,14.0,成交活跃
sz000973,000973,sz,佛塑科技,14.19,1.07,2.09,0.89,54.11,3.82,2.98,5.58,14.62,-2.59,-3.39,298130000.0,34882000000.0,14357000000.0,57.6,58.0,27.6,58.4,71.3,79.6,72.2,量比与换手适中、市值稳定性较高
sz000065,000065,sz,北方国际,10.11,1.3,3.4,2.43,15.86,1.05,15.41,10.01,8.94,-13.69,-17.96,371060000.0,11742000000.0,10767000000.0,57.5,27.5,85.1,66.7,74.4,82.9,28.0,估值相对占优、量比与换手适中
sh603236,603236,sh,移远通信,55.58,-1.89,1.07,0.82,23.27,3.06,-5.99,2.87,10.15,5.89,-18.12,241760000.0,22530000000.0,22530000000.0,57.5,69.1,55.1,48.4,61.7,37.3,55.6,趋势因子相对较强
